iter,t,argmax_state,max_prob
,1253,0,0.96457565
,1254,0,0.98913974
,1255,0,0.9901569
,1256,0,0.9892553
,1257,0,0.9849023
,1258,0,0.9676996
,1259,0,0.9891072
,1260,0,0.99021614
,1261,0,0.9893853
,1262,0,0.98816186
,1263,0,0.989312
,1264,0,0.98938
,1265,0,0.98945767
,1266,0,0.9900702
,1267,1,0.8742248
,1268,0,0.96739244
,1269,0,0.9876419
,1270,0,0.98930645
,1271,0,0.9893547
,1272,0,0.98937917
,1273,0,0.9893765
,1274,0,0.98937774
,1275,0,0.9893778
,1276,0,0.98937774
,1277,0,0.9893778
,1278,0,0.98937774
,1279,0,0.98937774
,1280,0,0.9893778
,1281,0,0.98937845
,1282,0,0.98938656
,1283,0,0.989487
,1284,0,0.99039453
,1285,0,0.98761684
,1286,0,0.98115736
,1287,0,0.9903922
,1288,0,0.9898003
,1289,0,0.98937315
,1290,0,0.9892745
,1291,0,0.98838574
,1292,0,0.990455
,1293,0,0.9893675
,1294,0,0.98816353
,1295,0,0.98927534
,1296,0,0.9873888
,1297,0,0.8994314
,1298,0,0.50735766
,1299,0,0.9774401
,1300,0,0.98851323
,1301,0,0.989352
,1302,0,0.9893855
,1303,0,0.9894878
,1304,0,0.9904345
,1305,0,0.9892354
,1306,0,0.98479575
,1307,0,0.96391755
,1308,0,0.98575217
,1309,0,0.96416205
,1310,1,0.9093802
,1311,1,0.9117596
,1312,0,0.9553578
,1313,0,0.9898452
,1314,0,0.98819375
,1315,0,0.9883776
,1316,0,0.96068704
,1317,0,0.9902526
,1318,0,0.9875365
,1319,0,0.9643478
,1320,1,0.7000737
,1321,0,0.9761017
,1322,0,0.9893707
,1323,0,0.990335
,1324,0,0.9846957
,1325,0,0.96162045
,1326,0,0.96311885
,1327,0,0.9897318
,1328,0,0.9849347
,1329,0,0.9631227
,1330,1,0.97066826
,1331,0,0.9379024
,1332,0,0.9892372
,1333,0,0.98909426
,1334,0,0.99044746
,1335,0,0.9893553
,1336,0,0.98938334
,1337,0,0.9893834
,1338,0,0.98935544
,1339,0,0.98837906
,1340,0,0.9903778
,1341,0,0.9893307
,1342,0,0.9883784
,1343,0,0.99037606
,1344,0,0.9892382
,1345,0,0.9848118
,1346,0,0.9644861
,1347,0,0.99019337
,1348,0,0.9901142
,1349,0,0.9881821
,1350,0,0.98847413
,1351,0,0.96188366
,1352,1,0.9174982
,1353,0,0.9375511
,1354,1,0.67197746
,1355,0,0.97674143
,1356,1,0.910856
,1357,0,0.9205226
,1358,1,0.90863353
,1359,0,0.9421464
,1360,0,0.96311337
,1361,0,0.96281695
,1362,1,0.88390326
,1363,0,0.9520186
,1364,0,0.9886698
,1365,0,0.9893026
,1366,0,0.9864649
,1367,0,0.8675122
,1368,0,0.96277636
,1369,0,0.98434436
,1370,0,0.96844673
,1371,1,0.69414914
,1372,0,0.95022315
,1373,0,0.96275556
,1374,0,0.99027485
,1375,0,0.9884466
,1376,0,0.9899089
,1377,0,0.9873364
,1378,1,0.6574549
,1379,1,0.8058777
,1380,0,0.97064775
,1381,0,0.99013776
,1382,0,0.98835313
,1383,0,0.9904548
,1384,0,0.989367
,1385,0,0.9881428
,1386,0,0.98836935
,1387,0,0.96056676
,1388,0,0.9892504
,1389,0,0.9812332
,1390,0,0.95662284
,1391,1,0.89160836
,1392,1,0.86454684
,1393,0,0.9560134
,1394,0,0.9854632
,1395,0,0.96432275
,1396,1,0.7591212
,1397,0,0.93537796
,1398,0,0.98550755
,1399,0,0.9699822
,1400,0,0.9846608
,1401,0,0.9699215
,1402,0,0.9894518
,1403,0,0.9895607
,1404,0,0.98935044
,1405,0,0.9882828
,1406,0,0.99037224
,1407,0,0.9893098
,1408,0,0.9880078
,1409,0,0.9862206
,1410,0,0.96751463
,1411,0,0.9839087
,1412,0,0.9561553
,1413,0,0.95610887
,1414,1,0.88905656
,1415,1,0.8960973
,1416,0,0.9399145
,1417,1,0.670231
,1418,0,0.97931784
,1419,0,0.98894775
,1420,0,0.989345
,1421,0,0.9882426
,1422,0,0.98840046
,1423,0,0.9603581
,1424,1,0.76053905
,1425,0,0.9272507
,1426,1,0.96921724
,1427,1,0.84659904
,1428,1,0.99900275
,1429,1,0.980747
,1430,1,0.9982488
,1431,0,0.9328394
,1432,1,0.9599187
,1433,0,0.9377694
,1434,0,0.98846424
,1435,0,0.9893231
,1436,1,0.9739945
,1437,1,0.982911
,1438,1,0.964086
,1439,1,0.9806167
,1440,0,0.93234754
,1441,1,0.71687615
,1442,1,0.8068392
,1443,0,0.9743747
,1444,0,0.9889989
,1445,0,0.9882026
,1446,0,0.9893059
,1447,1,0.71134233
,1448,0,0.96850234
,1449,0,0.95649505
,1450,0,0.9622629
,1451,1,0.7438296
,1452,0,0.9238889
,1453,1,0.9117539
,1454,1,0.94735867
,1455,0,0.9167244
,1456,1,0.90506357
,1457,0,0.919904
,1458,1,0.8935686
,1459,1,0.898148
,1460,0,0.9268613
,1461,1,0.90816134
,1462,1,0.90312165
,1463,1,0.8458994
,1464,0,0.9719062
,1465,0,0.987871
,1466,0,0.9903376
,1467,0,0.9879876
,1468,0,0.9861922
,1469,0,0.9653722
,1470,1,0.7813443
,1471,0,0.9362315
,1472,0,0.9898796
,1473,0,0.9900967
,1474,0,0.98831236
,1475,0,0.9902757
,1476,0,0.98498374
,1477,0,0.96839297
,1478,0,0.5374213
,1479,0,0.9375147
,1480,1,0.7808506
,1481,1,0.7453042
,1482,0,0.96787447
,1483,0,0.98870575
,1484,0,0.984809
,1485,0,0.96449596
,1486,0,0.9901977
,1487,0,0.9901373
,1488,0,0.9892936
,1489,0,0.98826873
,1490,0,0.9894272
,1491,0,0.9904325
,1492,0,0.9893185
,1493,0,0.9880101
,1494,0,0.98604465
,1495,0,0.96061766
,1496,0,0.9494588
,1497,1,0.9174584
,1498,0,0.93705267
,1499,0,0.9843925
,1500,0,0.96170586
,1501,1,0.9697493
,1502,0,0.9354435
,1503,1,0.9608888
,1504,0,0.9530804
,1505,0,0.98849493
,1506,0,0.9893366
,1507,0,0.9882388
,1508,0,0.9883066
,1509,0,0.9571508
,1510,0,0.955658
,1511,1,0.9864016
,1512,0,0.9533887
,1513,0,0.9865993
,1514,0,0.96210873
,1515,1,0.8738769
,1516,0,0.9570961
,1517,0,0.9873853
,1518,0,0.98935264
,1519,0,0.99053866
,1520,0,0.5888454
,1521,1,0.80426294
,1522,1,0.88639045
,1523,1,0.9493118
,1524,0,0.9392228
,1525,0,0.98384094
,1526,0,0.96464634
,1527,1,0.89657855
,1528,0,0.9756921
,1529,0,0.9896704
,1530,0,0.9881654
,1531,0,0.98831046
,1532,0,0.95758563
,1533,0,0.96389157
,1534,0,0.9894855
,1535,0,0.9894471
,1536,0,0.9861978
,1537,0,0.9044747
,1538,0,0.98645145
,1539,0,0.98624027
,1540,0,0.9665725
,1541,1,0.86460215
,1542,0,0.97555953
,1543,0,0.9890765
,1544,0,0.98824763
,1545,0,0.98908687
,1546,0,0.9862204
,1547,0,0.9648797
,1548,0,0.9900943
,1549,0,0.989139
,1550,0,0.9904464
,1551,0,0.9893585
,1552,0,0.9893835
,1553,0,0.9893615
,1554,0,0.98838115
,1555,0,0.9903325
,1556,0,0.9871902
,1557,0,0.9604747
,1558,0,0.9902574
,1559,0,0.98838085
,1560,0,0.98935646
,1561,0,0.98937714
,1562,0,0.98935926
,1563,0,0.98844624
,1564,0,0.9607315
,1565,0,0.99036765
,1566,0,0.9895116
,1567,0,0.9883272
,1568,0,0.99037665
,1569,0,0.98932123
,1570,0,0.9880117
,1571,0,0.98614055
,1572,0,0.9645634
,1573,0,0.9901468
,1574,0,0.9883946
,1575,0,0.98934484
,1576,0,0.9893771
,1577,0,0.98937774
,1578,0,0.9893778
,1579,0,0.98937756
,1580,0,0.98936
,1581,0,0.98845875
,1582,0,0.96100646
,1583,0,0.99006146
,1584,0,0.98913276
,1585,0,0.99036616
,1586,0,0.9883536
,1587,0,0.99037397
,1588,0,0.9893599
,1589,0,0.9893918
,1590,0,0.98946595
,1591,0,0.98942846
,1592,0,0.9891782
,1593,0,0.98488986
,1594,0,0.9665191
,1595,1,0.68518025
,1596,0,0.9652628
,1597,0,0.9834093
,1598,0,0.9540228
,1599,0,0.96783066
,1600,1,0.68951494
,1601,0,0.96821564
,1602,0,0.95519656
,1603,1,0.91830397
,1604,1,0.9465944
,1605,1,0.9153179
,1606,0,0.9518322
,1607,0,0.9624576
,1608,0,0.98895484
,1609,0,0.9848413
,1610,0,0.96453124
,1611,0,0.9904025
,1612,0,0.9895093
,1613,0,0.98832625
,1614,0,0.99034846
,1615,0,0.98823315
,1616,0,0.9893158
,1617,0,0.98937374
,1618,0,0.9893771
,1619,0,0.98934036
,1620,0,0.9874709
,1621,0,0.90476996
,1622,0,0.9868586
,1623,0,0.98944134
,1624,0,0.9904306
,1625,0,0.9884978
,1626,0,0.507358
,1627,0,0.97744143
,1628,0,0.9885224
,1629,0,0.9894618
,1630,0,0.9904335
,1631,0,0.98923534
,1632,0,0.9847959
,1633,0,0.96392405
,1634,0,0.9858698
,1635,0,0.9688675
,1636,1,0.9562456
,1637,0,0.9423741
,1638,0,0.9512813
,1639,1,0.97342664
,1640,0,0.90838856
,1641,0,0.9672679
,1642,1,0.89052325
,1643,0,0.95168406
,1644,0,0.9886633
,1645,0,0.98937124
,1646,0,0.98937833
,1647,0,0.9893778
,1648,0,0.9893631
,1649,0,0.9885511
,1650,0,0.96435666
,1651,0,0.5723131
,1652,0,0.9546796
,1653,1,0.6893553
,1654,0,0.9616459
,1655,0,0.98797536
,1656,0,0.9631365
,1657,1,0.6884469
,1658,0,0.96170944
,1659,0,0.98885584
,1660,0,0.9893733
,1661,0,0.9893777
,1662,0,0.9893537
,1663,0,0.98831457
,1664,0,0.9567101
,1665,1,0.9871993
,1666,1,0.9680035
,1667,0,0.9346303
,1668,1,0.92209935
,1669,0,0.9203314
,1670,1,0.96310544
,1671,1,0.99678075
,1672,0,0.9461108
,1673,0,0.98764426
,1674,0,0.961835
,1675,1,0.95984125
,1676,0,0.93250656
,1677,1,0.9855713
,1678,0,0.92381257
,1679,0,0.96197414
,1680,0,0.9891031
,1681,0,0.9847876
,1682,0,0.95953393
,1683,1,0.96311504
,1684,1,0.9949165
,1685,0,0.9322852
,1686,1,0.9960342
,1687,1,0.9782471
,1688,0,0.93063974
,1689,1,0.98890144
,1690,1,0.9937881
,1691,1,0.9817542
,1692,1,0.9976111
,1693,1,0.99704444
,1694,0,0.94512963
,1695,0,0.9851977
,1696,0,0.96514446
,1697,1,0.9877033
,1698,0,0.9319675
,1699,1,0.9846823
,1700,0,0.9418907
,1701,0,0.95906276
,1702,1,0.7282588
,1703,0,0.93392146
,1704,1,0.9955724
,1705,1,0.99796575
,1706,1,0.99784726
,1707,1,0.99763423
,1708,1,0.9970333
,1709,0,0.9462384
,1710,0,0.987655
,1711,0,0.96202296
,1712,1,0.9979845
,1713,0,0.94079113
,1714,0,0.95744646
,1715,1,0.9899634
,1716,1,0.99438745
,1717,1,0.98406357
,1718,1,0.98502344
,1719,1,0.9826848
,1720,1,0.97980684
,1721,0,0.93323386
,1722,1,0.72641987
,1723,0,0.9408384
,1724,1,0.89287597
,1725,0,0.933408
,1726,1,0.9885434
,1727,1,0.9926734
,1728,0,0.9733528
,1729,0,0.9850763
,1730,0,0.96556145
,1731,1,0.8919075
,1732,0,0.9352103
,1733,1,0.87739414
,1734,0,0.94849575
,1735,0,0.9597443
,1736,1,0.8740508
,1737,0,0.9570938
,1738,0,0.9873919
,1739,0,0.9894124
,1740,0,0.990432
,1741,0,0.9893026
,1742,0,0.98722005
,1743,0,0.9601644
,1744,0,0.9858099
,1745,0,0.96868056
,1746,1,0.8916409
,1747,0,0.9307442
,1748,1,0.96993464
,1749,1,0.9804156
,1750,0,0.9556563
,1751,0,0.9876589
,1752,0,0.98934925
,1753,0,0.98934054
,1754,0,0.9874708
,1755,0,0.9047642
,1756,0,0.9868474
,1757,0,0.98932946
,1758,0,0.9893775
,1759,0,0.9893636
,1760,0,0.98847246
,1761,0,0.9594493
,1762,1,0.9678122
,1763,1,0.9763934
,1764,0,0.9325622
,1765,1,0.99802864
,1766,0,0.9313064
,1767,1,0.9946996
,1768,0,0.92293495
,1769,0,0.9546682
,1770,1,0.9981964
,1771,1,0.9989779
,1772,0,0.9320299
,1773,1,0.9946422
,1774,0,0.9308819
,1775,1,0.89332175
,1776,0,0.93469965
,1777,1,0.9985756
,1778,1,0.98272866
,1779,1,0.9814832
,1780,1,0.9976327
,1781,1,0.99218327
,1782,0,0.93128884
,1783,1,0.90332484
,1784,0,0.74224573
,1785,0,0.9558992
,1786,1,0.9852563
,1787,0,0.9309053
,1788,1,0.9961008
,1789,1,0.98180735
,1790,1,0.97684664
,1791,0,0.9281409
,1792,1,0.96970373
,1793,1,0.9804247
,1794,1,0.9969675
,1795,0,0.9343532
,1796,1,0.9844548
,1797,0,0.97352403
,1798,0,0.98907685
,1799,0,0.987095
,1800,0,0.96045876
,1801,0,0.9902569
,1802,0,0.98838055
,1803,0,0.989351
,1804,0,0.98937786
,1805,0,0.98937744
,1806,0,0.9893784
,1807,0,0.98938656
,1808,0,0.98948735
,1809,0,0.9904109
,1810,0,0.98834866
,1811,0,0.9903489
,1812,0,0.98823315
,1813,0,0.9893158
,1814,0,0.98937374
,1815,0,0.9893775
,1816,0,0.9893778
,1817,0,0.98937845
,1818,0,0.98938656
,1819,0,0.98948795
,1820,0,0.99043685
,1821,0,0.9893563
,1822,0,0.9893548
,1823,0,0.98837906
,1824,0,0.9903784
,1825,0,0.9893594
,1826,0,0.9893828
,1827,0,0.9893524
,1828,0,0.9882612
,1829,0,0.98932534
,1830,0,0.989484
,1831,0,0.99041617
,1832,0,0.9883518
,1833,0,0.9903523
,1834,0,0.988226
,1835,0,0.98931545
,1836,0,0.98937374
,1837,0,0.98937815
,1838,0,0.98938644
,1839,0,0.98948795
,1840,0,0.99043685
,1841,0,0.9893562
,1842,0,0.9893517
,1843,0,0.98826045
,1844,0,0.9893164
,1845,0,0.98937374
,1846,0,0.9893775
,1847,0,0.98937774
,1848,0,0.9893778
,1849,0,0.98937845
,1850,0,0.98938656
,1851,0,0.9894873
,1852,0,0.9904081
,1853,0,0.9882312
,1854,0,0.98932457
,1855,0,0.9894833
,1856,0,0.9904079
,1857,0,0.9882305
,1858,0,0.9893164
,1859,0,0.98938257
,1860,0,0.98948705
,1861,0,0.9904109
,1862,0,0.9883488
,1863,0,0.99035174
,1864,0,0.98835146
,1865,0,0.9903524
,1866,0,0.98836094
,1867,0,0.9904515
,1868,0,0.98937416
,1869,0,0.9881636
,1870,0,0.9893116
,1871,0,0.98937345
,1872,0,0.9893775
,1873,0,0.9893784
,1874,0,0.98938656
,1875,0,0.98948735
,1876,0,0.9904109
,1877,0,0.9883494
,1878,0,0.9903777
,1879,0,0.98935866
,1880,0,0.98935175
,1881,0,0.9882605
,1882,0,0.98931706
,1883,0,0.98938257
,1884,0,0.98948705
,1885,0,0.9904109
,1886,0,0.98834866
,1887,0,0.9903489
,1888,0,0.98823386
,1889,0,0.9893246
,1890,0,0.98948336
,1891,0,0.9904107
,1892,0,0.9883487
,1893,0,0.9903489
,1894,0,0.98823315
,1895,0,0.98931587
,1896,0,0.9893744
,1897,0,0.98938626
,1898,0,0.989487
,1899,0,0.99040335
,1900,0,0.9883502
,1901,0,0.9903767
,1902,0,0.98933065
,1903,0,0.98837775
,1904,0,0.9903495
,1905,0,0.9882339
,1906,0,0.9893246
,1907,0,0.9894839
,1908,0,0.99043655
,1909,0,0.9893562
,1910,0,0.9893517
,1911,0,0.98826045
,1912,0,0.9893164
,1913,0,0.98937374
,1914,0,0.9893775
,1915,0,0.9893778
,1916,0,0.98937845
,1917,0,0.98938656
,1918,0,0.9894873
,1919,0,0.99040836
,1920,0,0.98824
,1921,0,0.9894263
,1922,0,0.9904324
,1923,0,0.9893253
,1924,0,0.9882598
,1925,0,0.98931646
,1926,0,0.9893744
,1927,0,0.9893862
,1928,0,0.9894852
,1929,0,0.99043685
,1930,0,0.989356
,1931,0,0.9893293
,1932,0,0.9872277
,1933,0,0.96047837
,1934,0,0.9902575
,1935,0,0.98838085
,1936,0,0.9893564
,1937,0,0.9893774
,1938,0,0.98937774
,1939,0,0.98937774
,1940,0,0.9893778
,1941,0,0.98937774
,1942,0,0.9893778
,1943,0,0.98937774
,1944,0,0.9893778
,1945,0,0.98937756
,1946,0,0.9893592
,1947,0,0.98844504
,1948,0,0.9607003
,1949,0,0.9902641
,1950,0,0.9883812
,1951,0,0.9893562
,1952,0,0.9893588
,1953,0,0.9884448
,1954,0,0.96068877
,1955,0,0.99011236
,1956,0,0.98783755
,1957,0,0.9886673
,1958,0,0.9893977
,1959,0,0.9893282
,1960,0,0.989376
,1961,0,0.98935324
,1962,0,0.9887918
,1963,0,0.9883295
,1964,0,0.9601028
,1965,0,0.98594254
,1966,0,0.970067
,1967,0,0.9888255
,1968,0,0.9880444
,1969,0,0.96035415
,1970,0,0.9843071
,1971,0,0.9679264
,1972,0,0.98741996
,1973,0,0.9746668
,1974,0,0.9632877
,1975,0,0.9896654
,1976,0,0.98834616
,1977,0,0.98841465
,1978,0,0.9603681
,1979,0,0.9857389
,1980,0,0.96788484
,1981,0,0.9903948
,1982,0,0.98838377
,1983,0,0.98935646
,1984,0,0.98937804
,1985,0,0.98938656
,1986,0,0.98948735
,1987,0,0.9904109
,1988,0,0.98834866
,1989,0,0.9903489
,1990,0,0.98823315
,1991,0,0.9893158
,1992,0,0.9893735
,1993,0,0.98935777
,1994,0,0.988379
,1995,0,0.9575971
,1996,0,0.9638634
,1997,0,0.9893734
,1998,0,0.9883593
,1999,0,0.989356
,2000,0,0.9893774
,2001,0,0.98937744
,2002,0,0.98937845
,2003,0,0.98938656
,2004,0,0.9894871
,2005,0,0.990392
,2006,0,0.9873172
,2007,0,0.96249175
,2008,1,0.99524075
,2009,0,0.9311797
,2010,1,0.8777676
,2011,0,0.9478695
,2012,0,0.95490235
,2013,0,0.96209437
,2014,1,0.96517706
,2015,0,0.93257475
,2016,1,0.87728447
,2017,0,0.95219254
,2018,0,0.9886737
,2019,0,0.9893714
,2020,0,0.98937833
,2021,0,0.98937786
,2022,0,0.9893778
,2023,0,0.9893778
,2024,0,0.98937774
,2025,0,0.9893778
,2026,0,0.98937774
,2027,0,0.9893778
,2028,0,0.98937774
,2029,0,0.9893778
,2030,0,0.98937774
,2031,0,0.9893778
,2032,0,0.98937774
,2033,0,0.9893778
,2034,0,0.98937774
,2035,0,0.9893778
,2036,0,0.9893778
,2037,0,0.9893778
,2038,0,0.9893779
,2039,0,0.98936427
,2040,0,0.9885243
,2041,0,0.9620237
,2042,1,0.9944486
,2043,0,0.9453884
,2044,0,0.9885386
,2045,0,0.989351
,2046,0,0.98844564
,2047,0,0.96069825
,2048,0,0.99023235
,2049,0,0.9882552
,2050,0,0.9884036
,2051,0,0.96075183
,2052,0,0.99004877
,2053,0,0.9876495
,2054,0,0.989431
,2055,0,0.98932016
,2056,0,0.98933905
,2057,0,0.9874673
,2058,0,0.9045943
,2059,0,0.985695
,2060,0,0.96052307
,2061,0,0.99026144
,2062,0,0.98838127
,2063,0,0.98934233
,2064,0,0.9885365
,2065,0,0.9631363
,2066,1,0.68903947
,2067,0,0.9582865
,2068,0,0.9541842
,2069,1,0.9094464
,2070,1,0.9972538
,2071,1,0.99416894
,2072,0,0.97262365
,2073,0,0.98759556
,2074,0,0.98930657
,2075,0,0.9893739
,2076,0,0.9893775
,2077,0,0.98937774
,2078,0,0.98937774
,2079,0,0.9893765
,2080,0,0.98931825
,2081,0,0.9879436
,2082,0,0.988244
,2083,0,0.9614401
,2084,0,0.9902582
,2085,0,0.9873614
,2086,0,0.9606222
,2087,0,0.9902618
,2088,0,0.9883781
,2089,0,0.98935676
,2090,0,0.98937714
,2091,0,0.98937774
,2092,0,0.98937744
,2093,0,0.98935765
,2094,0,0.9884121
,2095,0,0.95977074
,2096,0,0.9857436
,2097,0,0.967209
,2098,0,0.9901684
,2099,0,0.98799056
,2100,0,0.9576369
,2101,0,0.9638742
,2102,0,0.9893729
,2103,0,0.9883264
,2104,0,0.9886498
,2105,0,0.9893125
,2106,0,0.98934305
,2107,0,0.98937726
,2108,0,0.9894877
,2109,0,0.99043685
,2110,0,0.9893558
,2111,0,0.9893293
,2112,0,0.9872277
,2113,0,0.9604788
,2114,0,0.9902427
,2115,0,0.9874438
,2116,0,0.9618556
,2117,1,0.9564005
,2118,0,0.9432314
,2119,0,0.957801
,2120,0,0.99021906
,2121,0,0.9883811
,2122,0,0.9893566
,2123,0,0.98937804
,2124,0,0.98938656
,2125,0,0.98948735
,2126,0,0.9904109
,2127,0,0.98834866
,2128,0,0.9903489
,2129,0,0.98823315
,2130,0,0.9893158
,2131,0,0.98937374
,2132,0,0.98937744
,2133,0,0.98937774
,2134,0,0.98937696
,2135,0,0.989342
,2136,0,0.9885369
,2137,0,0.9894467
,2138,0,0.98930407
,2139,0,0.98844373
,2140,0,0.9606987
,2141,0,0.9902253
,2142,0,0.9862963
,2143,0,0.9045866
,2144,0,0.9868434
,2145,0,0.98932934
,2146,0,0.9893773
,2147,0,0.9893778
,2148,0,0.9893778
,2149,0,0.98937774
,2150,0,0.98937774
,2151,0,0.9893778
,2152,0,0.98937774
,2153,0,0.9893777
,2154,0,0.98937654
,2155,0,0.98936033
,2156,0,0.98912185
,2157,0,0.9861189
,2158,0,0.95963335
,2159,1,0.9630349
,2160,1,0.9571059
,2161,0,0.9357568
,2162,0,0.9584127
,2163,1,0.9881142
,2164,1,0.9820109
,2165,1,0.99350935
,2166,1,0.99351305
,2167,1,0.9975808
,2168,1,0.9953587
,2169,0,0.9313405
,2170,1,0.98905224
,2171,1,0.99421066
,2172,1,0.99778724
,2173,1,0.9902031
,2174,0,0.9674608
,2175,0,0.9613136
,2176,1,0.99458414
,2177,0,0.92648894
,2178,1,0.9676384
,2179,0,0.935814
,2180,0,0.9660643
,2181,1,0.9958361
,2182,1,0.99897736
,2183,0,0.9294762
,2184,0,0.95678717
,2185,0,0.9461698
,2186,0,0.95541024
,2187,0,0.97063017
,2188,0,0.9895184
,2189,0,0.9883621
,2190,0,0.98933625
,2191,0,0.9883786
,2192,0,0.9575971
,2193,0,0.96386343
,2194,0,0.9893734
,2195,0,0.98835945
,2196,0,0.98934186
,2197,0,0.9884732
,2198,0,0.9594731
,2199,1,0.96795005
,2200,1,0.9991446
,2201,1,0.9752106
,2202,0,0.9493841
,2203,0,0.9885972
,2204,0,0.9884366
,2205,0,0.96071154
,2206,0,0.9902644
,2207,0,0.9883813
,2208,0,0.9893429
,2209,0,0.9885231
,2210,0,0.96198356
,2211,1,0.9852277
,2212,0,0.9316188
,2213,1,0.98480415
,2214,0,0.94181764
,2215,0,0.95838314
,2216,1,0.99614424
,2217,0,0.90459585
,2218,0,0.5337011
,2219,1,0.9317471
,2220,0,0.9356283
,2221,1,0.88440204
,2222,0,0.9702394
,2223,0,0.96038914
,2224,0,0.99005604
,2225,0,0.98901963
,2226,0,0.98938817
,2227,0,0.9893775
,2228,0,0.9893351
,2229,0,0.9893815
,2230,0,0.9893747
,2231,0,0.98934174
,2232,0,0.987395
,2233,0,0.8994451
,2234,0,0.50736254
,2235,0,0.9774584
,2236,0,0.98863137
,2237,0,0.9903841
,2238,0,0.98823
,2239,0,0.9893157
,2240,0,0.98937374
,2241,0,0.9893775
,2242,0,0.98937774
,2243,0,0.98937774
,2244,0,0.9893778
,2245,0,0.9893778
,2246,0,0.9893778
,2247,0,0.9893778
,2248,0,0.98936373
,2249,0,0.9885376
,2250,0,0.96316147
,2251,1,0.68818617
,2252,0,0.96211815
,2253,0,0.98997563
,2254,0,0.9893443
,2255,0,0.98933244
,2256,0,0.98730356
,2257,0,0.96179765
,2258,1,0.7261894
,2259,0,0.9390874
,2260,0,0.989926
,2261,0,0.98838943
,2262,0,0.9894667
,2263,0,0.9904106
,2264,0,0.98834866
,2265,0,0.9903491
,2266,0,0.9882427
,2267,0,0.9894257
,2268,0,0.99040395
,2269,0,0.9882108
,2270,0,0.9883914
,2271,0,0.96099126
,2272,0,0.99005187
,2273,0,0.98902047
,2274,0,0.98938817
,2275,0,0.9893794
,2276,0,0.9893786
,2277,0,0.9893866
,2278,0,0.98948795
,2279,0,0.99043685
,2280,0,0.9893562
,2281,0,0.9893517
,2282,0,0.98826045
,2283,0,0.9893164
,2284,0,0.9893738
,2285,0,0.9893782
,2286,0,0.9893872
,2287,0,0.989496
,2288,0,0.9905128
,2289,0,0.9894848
,2290,0,0.98941845
,2291,0,0.98931
,2292,0,0.98816615
,2293,0,0.9893116
,2294,0,0.9893731
,2295,0,0.9893775
,2296,0,0.98937774
,2297,0,0.9893776
,2298,0,0.98937404
,2299,0,0.9893781
,2300,0,0.9893775
,2301,0,0.98937774
,2302,0,0.9893778
,2303,0,0.98937774
,2304,0,0.9893778
,2305,0,0.98937774
,2306,0,0.98937774
,2307,0,0.9893778
,2308,0,0.9893778
,2309,0,0.9893782
,2310,0,0.98936945
,2311,0,0.9886249
,2312,0,0.96452934
,2313,0,0.9890786
,2314,0,0.9901362
,2315,0,0.9881959
,2316,0,0.98931545
,2317,0,0.98938
,2318,0,0.9894552
,2319,0,0.9900956
,2320,0,0.98794657
,2321,0,0.984476
,2322,0,0.95641744
,2323,1,0.8879693
,2324,1,0.850527
,2325,0,0.9760678
,2326,0,0.9878408
,2327,0,0.9903274
,2328,0,0.98798245
,2329,0,0.9862151
,2330,0,0.9664494
,2331,1,0.74749345
,2332,0,0.940902
,2333,1,0.7596365
,2334,0,0.92312807
,2335,1,0.8991918
,2336,1,0.9025076
,2337,0,0.9713952
,2338,0,0.989168
,2339,0,0.98860043
,2340,0,0.9637514
,2341,1,0.71830094
,2342,0,0.960579
,2343,0,0.98882425
,2344,0,0.98935854
,2345,0,0.9885379
,2346,0,0.96315324
,2347,1,0.68847
,2348,0,0.9619942
,2349,0,0.98997295
,2350,0,0.9892295
,2351,0,0.98472446
,2352,0,0.96002346
,2353,1,0.91129595
,2354,1,0.9225907
,2355,0,0.93611544
,2356,1,0.6885854
,2357,0,0.9655197
,2358,0,0.9866767
,2359,0,0.9635928
,2360,1,0.7166481
,2361,0,0.96060175
,2362,0,0.9888157
,2363,0,0.9885104
,2364,0,0.96207047
,2365,1,0.7247716
,2366,0,0.94136745
,2367,1,0.72718143
,2368,0,0.9412539
,2369,1,0.72838545
,2370,0,0.9323825
,2371,1,0.91231656
,2372,1,0.9231796
,2373,0,0.93147296
,2374,0,0.98979264
,2375,0,0.98730963
,2376,0,0.9561215
,2377,1,0.90985954
,2378,1,0.912102
,2379,0,0.95086986
,2380,0,0.9536576
,2381,1,0.90992284
,2382,1,0.911911
,2383,0,0.9548159
,2384,0,0.9877035
,2385,0,0.9559888
,2386,1,0.9175355
,2387,1,0.9420998
,2388,1,0.91593117
,2389,0,0.95398873
,2390,0,0.98776
,2391,0,0.96343154
,2392,1,0.6883867
,2393,0,0.96166223
,2394,0,0.98795134
,2395,0,0.9620003
,2396,1,0.7261023
,2397,0,0.93909353
,2398,0,0.9899079
,2399,0,0.98730975
,2400,0,0.95612085
,2401,1,0.909842
,2402,1,0.9119084
,2403,0,0.95487714
,2404,0,0.9887224
,2405,0,0.98844045
,2406,0,0.96070176
,2407,0,0.99024475
,2408,0,0.9873611
,2409,0,0.9606215
,2410,0,0.99024326
,2411,0,0.987361
,2412,0,0.9606223
,2413,0,0.99026275
,2414,0,0.9883812
,2415,0,0.9893562
,2416,0,0.9893588
,2417,0,0.98844504
,2418,0,0.9606995
,2419,0,0.9902445
,2420,0,0.98735356
,2421,0,0.9602881
,2422,0,0.9856742
